file,page,school_group,group_code,requirement,plan,match
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,86,2326,999,不限选考科目,1001,2326专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,86,2326,500,选考化学,3002,2326专业组:500(选考化学)3002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,86,2327,999,不限选考科目,12001,2327专业组:999(不限选考科目)12001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,86,2327,500,选考化学,28007,2327专业组:500(选考化学)28007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,87,2328,999,不限选考科目,3001,2328专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,87,2328,500,选考化学,15002,2328专业组:500(选考化学)15002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,87,2329,999,不限选考科目,17001,2329专业组:999(不限选考科目)17001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,87,2329,500,选考化学,67007,2329专业组:500(选考化学)67007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,87,2330,999,不限选考科目,6001,2330专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,87,2330,500,选考化学,4003,2330专业组:500(选考化学)4003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,87,2331,999,不限选考科目,7001,2331专业组:999(不限选考科目)7001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,88,2331,500,选考化学,41004,2331专业组:500(选考化学)41004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,88,2332,500,选考化学,7001,2332专业组:500(选考化学)7001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,88,2333,500,选考化学,5001,2333专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,88,2334,999,不限选考科目,10001,2334专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,89,2335,999,不限选考科目,2001,2335专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,89,2335,500,选考化学,2002,2335专业组:500(选考化学)2002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,89,2336,999,不限选考科目,9001,2336专业组:999(不限选考科目)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,89,2336,500,选考化学,11004,2336专业组:500(选考化学)11004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,89,2336,900,选考地理,2009,2336专业组:900(选考地理)2009
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,89,2337,999,不限选考科目,9001,2337专业组:999(不限选考科目)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,89,2337,500,选考化学,4003,2337专业组:500(选考化学)4003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,89,2338,500,选考化学,15001,2338专业组:500(选考化学)15001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,89,2339,500,选考化学,11001,2339专业组:500(选考化学)11001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,90,2340,500,选考化学,17001,2340专业组:500(选考化学)17001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,90,2341,500,选考化学,10001,2341专业组:500(选考化学)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,90,2342,999,不限选考科目,2001,2342专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,90,2342,500,选考化学,9002,2342专业组:500(选考化学)9002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,90,2343,999,不限选考科目,8001,2343专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,90,2343,500,选考化学,55004,2343专业组:500(选考化学)55004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,91,2344,500,选考化学,8001,2344专业组:500(选考化学)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,91,2345,999,不限选考科目,10001,2345专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,91,2345,500,选考化学,13100,2345专业组:500(选考化学)13100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,92,2346,999,不限选考科目,4001,2346专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,92,2346,500,选考化学,2003,2346专业组:500(选考化学)2003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,92,2347,500,选考化学,10001,2347专业组:500(选考化学)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,92,2348,999,不限选考科目,10001,2348专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,92,2348,500,选考化学,11000,2348专业组:500(选考化学)11000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,92,2349,999,不限选考科目,2001,2349专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,93,2349,500,选考化学,8003,2349专业组:500(选考化学)8003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,93,2350,999,不限选考科目,1001,2350专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,93,2350,500,选考化学,17002,2350专业组:500(选考化学)17002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,93,2350,600,选考生物学,2013,2350专业组:600(选考生物学)2013
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,93,2351,999,不限选考科目,2001,2351专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,93,2351,500,选考化学,55002,2351专业组:500(选考化学)55002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,94,2352,500,选考化学,12001,2352专业组:500(选考化学)12001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,94,2353,999,不限选考科目,10001,2353专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,94,2353,500,选考化学,10003,2353专业组:500(选考化学)10003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,94,2354,500,选考化学,4001,2354专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,94,2354,600,选考生物学,2002,2354专业组:600(选考生物学)2002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,94,2355,999,不限选考科目,12001,2355专业组:999(不限选考科目)12001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,94,2355,500,选考化学,31008,2355专业组:500(选考化学)31008
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,95,2355,700,选考思想政治,2022,2355专业组:700(选考思想政治)2022
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,95,2356,999,不限选考科目,6001,2356专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,95,2356,500,选考化学,8002,2356专业组:500(选考化学)8002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,95,2357,500,选考化学,5001,2357专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,95,2358,999,不限选考科目,6001,2358专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,95,2358,500,选考化学,30004,2358专业组:500(选考化学)30004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,96,2359,500,选考化学,14001,2359专业组:500(选考化学)14001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,96,2360,999,不限选考科目,43001,2360专业组:999(不限选考科目)43001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,96,2360,500,选考化学,42018,2360专业组:500(选考化学)42018
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,96,2361,999,不限选考科目,6001,2361专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,96,2361,500,选考化学,34791,2361专业组:500(选考化学)34791
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,97,2362,500,选考化学,20001,2362专业组:500(选考化学)20001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,97,2363,999,不限选考科目,3001,2363专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,97,2363,500,选考化学,6002,2363专业组:500(选考化学)6002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,97,2364,999,不限选考科目,10001,2364专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,97,2364,500,选考化学,4005,2364专业组:500(选考化学)4005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,97,2365,999,不限选考科目,34001,2365专业组:999(不限选考科目)34001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,98,2366,999,不限选考科目,20001,2366专业组:999(不限选考科目)20001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,98,2366,500,选考化学,30004,2366专业组:500(选考化学)30004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,98,2367,999,不限选考科目,2001,2367专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,98,2367,500,选考化学,21002,2367专业组:500(选考化学)21002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,98,2370,500,选考化学,5001,2370专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,98,2370,516,选考化学且生物学,4003,2370专业组:516(选考化学且生物学)4003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,99,2371,999,不限选考科目,14001,2371专业组:999(不限选考科目)14001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,99,2371,600,选考生物学,5006,2371专业组:600(选考生物学)5006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,99,2372,999,不限选考科目,5001,2372专业组:999(不限选考科目)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,99,2372,500,选考化学,10003,2372专业组:500(选考化学)10003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,99,2373,500,选考化学,4001,2373专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,99,2374,500,选考化学,2001,2374专业组:500(选考化学)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,99,2375,500,选考化学,8001,2375专业组:500(选考化学)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,99,2376,999,不限选考科目,1002,2376专业组:999(不限选考科目)1002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,100,2376,500,选考化学,4002,2376专业组:500(选考化学)4002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,100,2378,500,选考化学,97004,2378专业组:500(选考化学)97004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,100,2379,500,选考化学,1001,2379专业组:500(选考化学)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,100,2381,500,选考化学,61022,2381专业组:500(选考化学)61022
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,101,2382,999,不限选考科目,8001,2382专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,101,2382,500,选考化学,12003,2382专业组:500(选考化学)12003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,101,2383,999,不限选考科目,35001,2383专业组:999(不限选考科目)35001
