file,page,school_group,group_code,requirement,plan,line,clean
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,298,3121,600,选考生物学,1,3121 专业组:600 (选考生物学) 1,3121专业组:600(选考生物学)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,298,3122,999,不限选考科目,6,3122 专业组:999 (不限选考科目) 6,3122专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,298,3122,500,选考化学,26,3122 专业组:500 (选考化学) 26,3122专业组:500(选考化学)26
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,298,3122,516,选考化学且生物学,7,3122 专业组:516 (选考化学且生物学) 7,3122专业组:516(选考化学且生物学)7
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,299,3123,999,不限选考科目,2,3123 专业组:999 (不限选考科目) 2,3123专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,299,3123,500,选考化学,10,3123 专业组:500 (选考化学) 10,3123专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,299,3124,999,不限选考科目,4,3124 专业组:999 (不限选考科目) 4,3124专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,299,3124,500,选考化学,5,3124 专业组:500 (选考化学) 5,3124专业组:500(选考化学)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,299,3125,900,选考地理,4,3125 专业组:900 (选考地理) 4,3125专业组:900(选考地理)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,299,3126,500,选考化学,14,3126 专业组:500 (选考化学) 14,3126专业组:500(选考化学)14
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,299,3126,900,选考地理,5,3126 专业组:900 (选考地理) 5,3126专业组:900(选考地理)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,299,3127,999,不限选考科目,6,3127 专业组:999 (不限选考科目) 6,3127专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,299,3128,500,选考化学,53,3128 专业组:500 (选考化学) 53,3128专业组:500(选考化学)53
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,300,3129,500,选考化学,6,3129 专业组:500 (选考化学) 6,3129专业组:500(选考化学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,300,3130,999,不限选考科目,4,3130 专业组:999 (不限选考科目) 4,3130专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,300,3131,999,不限选考科目,13,3131 专业组:999 (不限选考科目) 13,3131专业组:999(不限选考科目)13
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,300,3131,500,选考化学,34,3131 专业组:500 (选考化学) 34,3131专业组:500(选考化学)34
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,300,3131,900,选考地理,2,3131 专业组:900 (选考地理) 2,3131专业组:900(选考地理)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,301,3132,999,不限选考科目,14,3132 专业组:999 (不限选考科目) 14,3132专业组:999(不限选考科目)14
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,301,3132,500,选考化学,12,3132 专业组:500 (选考化学) 12,3132专业组:500(选考化学)12
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,301,3132,900,选考地理,2,3132 专业组:900 (选考地理) 2,3132专业组:900(选考地理)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,301,3133,999,不限选考科目,3,3133 专业组:999 (不限选考科目) 3,3133专业组:999(不限选考科目)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,301,3133,500,选考化学,10,3133 专业组:500 (选考化学) 10,3133专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,301,3134,999,不限选考科目,26,3134 专业组:999 (不限选考科目) 26,3134专业组:999(不限选考科目)26
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,301,3134,500,选考化学,30,3134 专业组:500 (选考化学) 30,3134专业组:500(选考化学)30
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,302,3135,999,不限选考科目,8,3135 专业组:999 (不限选考科目) 8,3135专业组:999(不限选考科目)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,302,3135,500,选考化学,58,3135 专业组:500 (选考化学) 58,3135专业组:500(选考化学)58
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,302,3136,500,选考化学,19,3136 专业组:500 (选考化学) 19,3136专业组:500(选考化学)19
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,302,3137,999,不限选考科目,26,3137 专业组:999 (不限选考科目) 26,3137专业组:999(不限选考科目)26
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,303,3137,500,选考化学,35,3137 专业组:500 (选考化学) 35,3137专业组:500(选考化学)35
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,303,3138,999,不限选考科目,52,3138 专业组:999 (不限选考科目) 52,3138专业组:999(不限选考科目)52
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,304,3138,500,选考化学,20,3138 专业组:500 (选考化学) 20,3138专业组:500(选考化学)20
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,304,3139,500,选考化学,130,3139 专业组:500 (选考化学) 130,3139专业组:500(选考化学)130
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,305,3139,516,选考化学且生物学,4,3139 专业组:516 (选考化学且生物学) 4,3139专业组:516(选考化学且生物学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,305,3140,600,选考生物学,4,3140 专业组:600 (选考生物学) 4,3140专业组:600(选考生物学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,305,3141,500,选考化学,40,3141 专业组:500 (选考化学) 40,3141专业组:500(选考化学)40
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,305,3142,999,不限选考科目,2,3142 专业组:999 (不限选考科目) 2,3142专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,305,3142,500,选考化学,27,3142 专业组:500 (选考化学) 27,3142专业组:500(选考化学)27
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,305,3143,999,不限选考科目,3,3143 专业组:999 (不限选考科目) 3,3143专业组:999(不限选考科目)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,305,3143,500,选考化学,61,3143 专业组:500 (选考化学) 61,3143专业组:500(选考化学)61
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,306,3144,999,不限选考科目,25,3144 专业组:999 (不限选考科目) 25,3144专业组:999(不限选考科目)25
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,306,3144,500,选考化学,10,3144 专业组:500 (选考化学) 10,3144专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,306,3145,999,不限选考科目,2,3145 专业组:999 (不限选考科目) 2,3145专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,306,3145,500,选考化学,8,3145 专业组:500 (选考化学) 8,3145专业组:500(选考化学)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3146,500,选考化学,12,3146 专业组:500 (选考化学) 12,3146专业组:500(选考化学)12
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3147,999,不限选考科目,8,3147 专业组:999 (不限选考科目) 8,3147专业组:999(不限选考科目)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3147,500,选考化学,76,3147 专业组:500 (选考化学) 76,3147专业组:500(选考化学)76
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3148,999,不限选考科目,3,3148 专业组:999 (不限选考科目) 3,3148专业组:999(不限选考科目)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3148,500,选考化学,3,3148 专业组:500 (选考化学) 3,3148专业组:500(选考化学)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3149,999,不限选考科目,4,3149 专业组:999 (不限选考科目) 4,3149专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3149,500,选考化学,11,3149 专业组:500 (选考化学) 11,3149专业组:500(选考化学)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,999,不限选考科目,2,3150 专业组:999 (不限选考科目) 2,3150专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,3150 专业组:500 (选考化学) 57,3150专业组:500(选考化学)57
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,900,选考地理,2,3150 专业组:900 (选考地理) 2,3150专业组:900(选考地理)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3151,999,不限选考科目,5,3151 专业组:999 (不限选考科目) 5,3151专业组:999(不限选考科目)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3151,500,选考化学,5,3151 专业组:500 (选考化学) 5,3151专业组:500(选考化学)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3152,500,选考化学,34,3152 专业组:500 (选考化学) 34,3152专业组:500(选考化学)34
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,3153 专业组:500 (选考化学) 60,3153专业组:500(选考化学)60
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3154,999,不限选考科目,6,3154 专业组:999 (不限选考科目) 6,3154专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,999,不限选考科目,11,3155 专业组:999 (不限选考科目) 11,3155专业组:999(不限选考科目)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,3155 专业组:500 (选考化学) 25,3155专业组:500(选考化学)25
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3155,900,选考地理,3,3155 专业组:900 (选考地理) 3,3155专业组:900(选考地理)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3157,500,选考化学,15,3157 专业组:500 (选考化学) 15,3157专业组:500(选考化学)15
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3158,999,不限选考科目,35,3158 专业组:999 (不限选考科目) 35,3158专业组:999(不限选考科目)35
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3159,500,选考化学,25,3159 专业组:500 (选考化学) 25,3159专业组:500(选考化学)25
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3159,600,选考生物学,11,3159 专业组:600 (选考生物学) 11,3159专业组:600(选考生物学)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3161,999,不限选考科目,10,3161 专业组:999 (不限选考科目) 10,3161专业组:999(不限选考科目)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3161,500,选考化学,20,3161 专业组:500 (选考化学) 20,3161专业组:500(选考化学)20
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,999,不限选考科目,1,3162 专业组:999 (不限选考科目) 1,3162专业组:999(不限选考科目)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,3162 专业组:500 (选考化学) 23,3162专业组:500(选考化学)23
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,999,不限选考科目,6,3163 专业组:999 (不限选考科目) 6,3163专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,3163 专业组:500 (选考化学) 37,3163专业组:500(选考化学)37
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,999,不限选考科目,8,3164 专业组:999 (不限选考科目) 8,3164专业组:999(不限选考科目)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,500,选考化学,5,3164 专业组:500 (选考化学) 5,3164专业组:500(选考化学)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,900,选考地理,1,3164 专业组:900 (选考地理) 1,3164专业组:900(选考地理)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3165,999,不限选考科目,1,3165 专业组:999 (不限选考科目) 1,3165专业组:999(不限选考科目)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3166,500,选考化学,7,3166 专业组:500 (选考化学) 7,3166专业组:500(选考化学)7
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3167,500,选考化学,21,3167 专业组:500 (选考化学) 21,3167专业组:500(选考化学)21
