file,page,school_group,group_code,requirement,group_plan,major_code,raw,clean
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2569,500,选考化学,14,002,002 应用统计学 四 2 4200,002应用统计学四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2569,500,选考化学,14,003,003 过程装备与控制工程 四 2 4200 不招色盲、单色不能识别考生,003过程装备与控制工程四24200不招色盲、单色不能识别考生
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2569,500,选考化学,14,004,004 新能源科学与工程 四 2 4200,004新能源科学与工程四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2569,500,选考化学,14,005,005 电气工程及其自动化 四 2 4200,005电气工程及其自动化四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2569,500,选考化学,14,006,006 自动化 四 2 4200,006自动化四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2569,500,选考化学,14,007,007 土木工程 四 2 4200,007土木工程四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2569,500,选考化学,14,008,008 水利水电工程 四 2 4200,008水利水电工程四24200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2570,999,不限选考科目,12,001,001 经济学 四 2 4100,001经济学四24100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2570,999,不限选考科目,12,002,002 金融学 四 3 4100,002金融学四34100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2570,999,不限选考科目,12,003,003 城乡规划 五 3 4200,003城乡规划五34200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2570,999,不限选考科目,12,004,004 工程管理 四 3 4200,004工程管理四34200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,152,2570,999,不限选考科目,12,005,005 公共管理类 四 1 4100 含行政管理、劳动与社会保障,005公共管理类四14100含行政管理、劳动与社会保障
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2570,500,选考化学,14,006,006 统计学 四 3 4200,006统计学四34200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2570,500,选考化学,14,007,007 自动化 四 3 4200,007自动化四34200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2570,500,选考化学,14,008,008 软件工程 四 4 10000,008软件工程四410000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2570,500,选考化学,14,009,009 环境工程 四 4 4200 不招色盲、色弱考生,009环境工程四44200不招色盲、色弱考生
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2570,516,选考化学且生物学,5,010,010 认知科学与技术 四 2 4100,010认知科学与技术四24100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2570,516,选考化学且生物学,5,011,011 中药资源与开发 四 3 4200 不招色盲、色弱考生,011中药资源与开发四34200不招色盲、色弱考生
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2571,500,选考化学,4,001,001 计算机科学与技术 四 4 16500,001计算机科学与技术四416500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2572,500,选考化学,5,001,001 计算机科学与技术 四 5 16600,001计算机科学与技术四516600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2573,999,不限选考科目,2,001,001 会计学 四 2 4100,001会计学四24100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2576,500,选考化学,11,001,"001 临床医学 五 7 4500 色弱、色盲、 单 色 不 能 识 别, 该 专 业 不 予","001临床医学五74500色弱、色盲、单色不能识别,该专业不予"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2576,500,选考化学,11,002,"002 眼视光医学 五 2 4500 色弱、色盲、 单 色 不 能 识 别, 该 专 业 不 予","002眼视光医学五24500色弱、色盲、单色不能识别,该专业不予"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2576,500,选考化学,11,003,"003 儿科学 五 1 4500 色弱、色盲、 单 色 不 能 识 别, 该 专 业 不 予","003儿科学五14500色弱、色盲、单色不能识别,该专业不予"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2576,500,选考化学,11,004,"004 口腔医学 五 1 4500 色弱、色盲、 单 色 不 能 识 别, 该 专 业 不 予","004口腔医学五14500色弱、色盲、单色不能识别,该专业不予"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2577,500,选考化学,4,001,"001 生物医学工程 四 4 4200 色弱、色盲、 单 色 不 能 识 别, 该 专 业 不 予","001生物医学工程四44200色弱、色盲、单色不能识别,该专业不予"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,153,2578,500,选考化学,4,001,"001 医学检验技术 四 4 4200 色弱、色盲、 单 色 不 能 识 别, 该 专 业 不 予","001医学检验技术四44200色弱、色盲、单色不能识别,该专业不予"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2582,500,选考化学,7,001,"001 药学 (中外合作办学) 四 7 24000 色弱、色盲、 单 色 不 能 识 别, 该 专 业 不 予","001药学(中外合作办学)四724000色弱、色盲、单色不能识别,该专业不予"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2583,999,不限选考科目,2,001,001 金融工程 四 1 12000,001金融工程四112000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2583,999,不限选考科目,2,002,002 财务管理 四 1 12000,002财务管理四112000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2583,500,选考化学,1,003,003 中药学 四 1 12000,003中药学四112000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2583,600,选考生物学,1,004,004 护理学 四 1 12000,004护理学四112000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,999,不限选考科目,6,001,001 中医学 五 3 4500 色盲、色弱考生限报,001中医学五34500色盲、色弱考生限报
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,999,不限选考科目,6,002,002 中医骨伤科学 五 3 4500 色盲、色弱考生限报,002中医骨伤科学五34500色盲、色弱考生限报
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,500,选考化学,19,003,003 生物制药 四 3 4200 色盲、色弱考生限报。,003生物制药四34200色盲、色弱考生限报。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,500,选考化学,19,004,004 种子科学与工程 四 2 3830 患有轻度色觉异常 (俗称色弱)、色觉异 常,004种子科学与工程四23830患有轻度色觉异常(俗称色弱)、色觉异常
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,500,选考化学,19,005,005 中西医临床医学 五 4 4500 色盲、色弱考生限报。,005中西医临床医学五44500色盲、色弱考生限报。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,500,选考化学,19,006,006 药学 四 2 4200 患有轻度色觉异常 (俗称色弱)、色觉异 常,006药学四24200患有轻度色觉异常(俗称色弱)、色觉异常
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,500,选考化学,19,007,007 药物制剂 四 2 4200 患有轻度色觉异常 (俗称色弱)、色觉异 常,007药物制剂四24200患有轻度色觉异常(俗称色弱)、色觉异常
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,500,选考化学,19,008,008 中药学 四 2 4200 色盲、色弱考生限报。,008中药学四24200色盲、色弱考生限报。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,500,选考化学,19,009,009 中药制药 四 2 4200 患有轻度色觉异常 (俗称色弱)、色觉异 常,009中药制药四24200患有轻度色觉异常(俗称色弱)、色觉异常
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,154,2584,500,选考化学,19,010,010 中草药栽培与鉴定 四 2 4200 患有轻度色觉异常 (俗称色弱)、色觉异 常,010中草药栽培与鉴定四24200患有轻度色觉异常(俗称色弱)、色觉异常
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2585,500,选考化学,4,001,001 药物制剂 (中外合作办学) 四 4 24000 患有轻度色觉异常 (俗称色弱)、色觉异 常,001药物制剂(中外合作办学)四424000患有轻度色觉异常(俗称色弱)、色觉异常
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2586,500,选考化学,5,001,001 医学检验技术 四 5 12000,001医学检验技术四512000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2591,500,选考化学,16,001,001 数学与应用数学 四 1 4000,001数学与应用数学四14000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2591,500,选考化学,16,002,002 智能制造工程 四 1 5500,002智能制造工程四15500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2591,500,选考化学,16,003,003 能源动力类 四 2 5500 含能源与动力工程、轮机工程。,003能源动力类四25500含能源与动力工程、轮机工程。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2591,500,选考化学,16,004,004 电子信息类 四 2 5500 含电子 信 息 工 程、 通 信 工 程、 光 电 信 息 科,004电子信息类四25500含电子信息工程、通信工程、光电信息科
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2591,500,选考化学,16,005,005 自动化类 四 2 5500 含自动 化、 电 气 工 程 及 其 自 动 化、 测 控 技,005自动化类四25500含自动化、电气工程及其自动化、测控技
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2591,500,选考化学,16,006,"006 软件工程 四 3 5500 后两年学费16000元/年,不招单色异常考生。","006软件工程四35500后两年学费16000元/年,不招单色异常考生。"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2591,500,选考化学,16,007,007 海洋工程类 四 2 5500 含船舶与海洋工程、港口航道与海岸工 程、,007海洋工程类四25500含船舶与海洋工程、港口航道与海岸工程、
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2591,500,选考化学,16,008,008 核工程与核技术 四 2 4500,008核工程与核技术四24500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2591,500,选考化学,16,009,009 大数据管理与应用 四 1 5000 不招单色异常考生。,009大数据管理与应用四15000不招单色异常考生。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,155,2594,500,选考化学,1,001,001 船舶与海洋工程 (兴海领军) 四 1 5500,001船舶与海洋工程(兴海领军)四15500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,156,2595,500,选考化学,1,001,001 能源与动力工程 (兴海领军) 四 1 5500,001能源与动力工程(兴海领军)四15500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,156,2596,500,选考化学,1,001,001 人工智能 (兴海领军) 四 1 5500,001人工智能(兴海领军)四15500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,156,2597,500,选考化学,2,001,001 通信工程 (兴海领军) 四 2 4800,001通信工程(兴海领军)四24800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,156,2598,500,选考化学,1,001,001 材料科学与工程 (兴海领军) 四 1 5500,001材料科学与工程(兴海领军)四15500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,156,2599,500,选考化学,1,001,001 核工程与核技术 (兴海领军) 四 1 4500,001核工程与核技术(兴海领军)四14500
